website,http_status,number_of_redirects,dns_lookup_time,tcp_connect_time,ssl_ssh_time,pretransfer_time,redirect_time,starttransfer_time,total_time
goodgamestudios.com,200,1,0.138,0.160,0.000,0.160,1.903,0.180,2.083
ebc.com.br,200,1,1.532,1.548,0.000,1.548,2.199,2.133,4.332
oqvestir.com.br,200,0,0.064,0.259,0.000,0.259,0.000,0.472,0.472
freefamed.com,200,0,0.005,0.093,0.000,0.093,0.000,0.213,0.213
xl415.com,200,0,0.017,0.231,0.000,0.231,0.000,0.478,0.478
speedtest.net,200,1,0.527,0.547,0.000,0.548,0.074,0.597,0.672
freefango.com,200,0,0.005,0.041,0.000,0.041,0.000,0.268,0.268
indeed.com.br,200,1,0.066,1.132,0.000,1.132,0.124,1.212,1.337
clubedohardware.com.br,200,1,0.070,0.083,0.000,0.083,0.230,0.471,0.701
jw.org,200,2,0.000,0.000,0.000,0.000,0.879,0.030,0.909
hardware.com.br,200,1,0.129,0.235,0.000,0.235,0.252,0.340,0.592
freefarad.com,200,0,0.006,0.059,0.000,0.059,0.000,0.315,0.315
megafilmesonlinehd.com,200,1,0.063,0.079,0.000,0.079,0.288,0.230,0.518
apontador.com.br,200,1,1.532,1.547,0.000,1.547,0.467,1.576,2.043
battle.net,200,2,0.000,0.000,0.000,0.000,0.246,0.033,0.279
trello.com,200,1,0.005,0.093,0.232,0.232,0.300,0.336,0.636
pb.gov.br,200,0,0.527,0.731,0.000,0.731,0.000,1.042,1.042
sambaporno.com,200,1,0.135,0.269,0.000,0.269,0.324,0.401,0.725
fastshop.com.br,200,1,1.533,1.547,0.000,1.547,0.684,2.040,2.724
mobly.com.br,200,1,0.529,0.542,0.000,0.542,2.541,1.965,4.506
sourceforge.net,200,0,0.135,0.209,0.000,0.210,0.000,0.335,0.336
valor.com.br,200,1,0.272,0.468,0.000,0.468,0.837,0.675,1.512
pontosmultiplus.com.br,200,1,0.141,0.166,0.340,0.340,0.197,1.125,1.322
smiles.com.br,200,0,0.140,0.233,0.000,0.233,0.000,0.325,0.325
dailymotion.com,200,2,0.000,0.000,0.000,0.000,1.277,0.446,1.723
vice.com,200,2,0.000,0.000,0.000,0.000,0.420,0.092,0.512
medium.com,200,1,0.005,0.021,0.267,0.267,0.227,0.661,0.888
wish.com,200,2,0.015,0.028,0.200,0.200,0.628,1.216,1.844
mercadopago.com,200,1,0.138,0.224,1.197,1.197,1.309,1.339,2.649
mailchimp.com,200,0,0.531,0.607,0.000,0.607,0.000,0.687,0.687
liveadexchanger.com,200,0,0.527,0.580,0.000,0.580,0.000,0.648,0.648
brasil247.com,200,1,1.522,1.537,0.000,1.537,0.102,1.965,2.067
tjsp.jus.br,200,1,0.527,0.830,0.000,0.830,1.218,1.430,2.647
exoclick.com,200,2,0.016,0.206,0.872,0.872,0.712,1.220,1.932
mulher.uol.com.br,200,0,1.536,1.739,0.000,1.739,0.000,1.944,1.944
sammydress.com,200,1,0.515,1.535,0.000,1.535,0.147,1.645,1.791
videodownloadconverter.com,200,1,0.124,0.253,0.000,0.254,0.200,0.284,0.484
posthaus.com.br,200,1,0.533,0.921,0.000,0.921,3.175,1.326,4.501
clipconverter.cc,200,1,0.032,0.207,0.000,0.207,0.415,0.404,0.819
purepeople.com.br,200,1,0.272,0.287,0.000,0.287,0.618,0.491,1.109
ouo.io,200,0,0.526,0.562,0.000,0.562,0.000,0.604,0.604
moip.com.br,200,1,0.005,0.091,0.442,0.442,0.321,1.487,1.808
megacurioso.com.br,200,1,0.068,0.090,0.000,0.090,0.744,0.111,0.854
github.io,500,0,0.013,0.047,0.000,0.047,0.000,0.096,0.096
cnet.com,200,1,2.538,2.554,0.000,2.554,0.144,2.611,2.755
olhardigital.uol.com.br,200,0,1.527,1.732,0.000,1.732,0.000,1.938,1.938
java.com,200,1,0.000,0.000,0.000,0.000,0.111,0.042,0.153
meutimao.com.br,200,1,0.071,0.314,0.000,0.314,0.340,0.522,0.862
dicionarioinformal.com.br,200,0,0.529,0.574,0.000,0.574,0.000,0.620,0.620
tuasaude.com,200,1,0.071,0.159,0.000,0.159,0.256,0.254,0.510
samsung.com,200,2,0.000,0.000,0.000,0.000,0.941,0.029,0.970
estantevirtual.com.br,200,1,0.136,0.187,0.000,0.187,0.263,0.287,0.550
hp.com,200,1,0.068,0.145,0.000,0.145,0.191,0.308,0.499
kalunga.com.br,200,1,0.530,0.726,0.000,0.726,0.662,1.358,2.019
lojasrenner.com.br,200,1,1.535,1.568,0.000,1.568,1.973,2.342,4.315
giphy.com,200,0,0.070,0.188,0.000,0.188,0.000,0.319,0.320
leadzupc.com,200,2,0.000,0.289,0.000,0.289,2.022,0.678,2.700
shutterstock.com,200,1,0.526,0.608,0.000,0.608,0.237,0.996,1.233
santandernetibe.com.br,000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.007
estacio.br,200,1,1.531,1.552,0.000,1.552,1.070,1.584,2.654
caras.uol.com.br,200,0,0.522,0.743,0.000,0.743,0.000,0.963,0.963
bondfaro.com.br,200,1,1.533,1.736,0.000,1.736,0.533,1.966,2.499
registro.br,200,0,0.071,0.273,0.000,0.273,0.000,1.284,1.284
lojaintegrada.com.br,200,1,0.005,0.063,0.345,0.345,0.270,0.411,0.680
bibliaonline.com.br,200,3,0.005,0.018,0.200,0.200,0.614,0.215,0.829
pe.gov.br,000,0,0.006,0.000,0.000,0.000,0.000,0.000,4.218
xnxx.com,200,1,0.034,0.218,0.000,0.218,0.889,0.398,1.287
webmail-seguro.com.br,200,1,0.004,0.191,0.962,0.962,0.933,1.268,2.201
hardmob.com.br,200,2,0.000,0.000,0.000,0.000,2.245,2.367,4.612
